16.042767846641617	-612.0828490387424	-612.185350102908	-613.7155666631942	-608.8760583487494	-611.1528010611968	-607.9351863673342	-608.6796546538637	-612.0160775430438	-611.4081382011899
-95.5470350701806	78.56467745522409	-59.28379566436111	-66.77757551850819	-43.077524916253466	-54.22719426021762	-38.46988461044745	-42.11569631612726	-58.45483371741976	-55.47763185532141
-103.8857401223814	-68.89127830280502	74.780717073272	-76.5019222952063	-53.94335225946226	-64.55601300826541	-49.55763265563257	-53.02784882014517	-68.58003398533896	-65.74622498451316
-218.78829975055842	-198.9078982155862	-199.17933239487505	42.48302746173666	-190.4159610230994	-196.44502808314877	-187.92442772867204	-189.89586226935657	-198.7310798939111	-197.12118913176505
36.06437091329164	-19.492084200482182	-18.733552197409757	-7.409589446575318	-118.72025844766154	-26.374658162730515	-50.185764306795136	-44.67652374259348	-19.986208986334205	-24.485103221861486
-1.992145005982925	70.68421167864916	69.69193558221492	54.8784570354334	101.72800399134205	155.30429058089356	110.83624871560811	103.62931782908169	71.33060261755524	77.21584568207466
119.40511660349364	87.68252112835437	88.11564098524808	94.58159509957548	74.13217669071182	83.75258878862905	-67.78896755969306	73.30226979254931	87.40037712431845	84.83151988483644
55.74643790920257	7.786000559373819	8.440821435484576	18.216502856319924	-12.700357373711714	1.8444541333833904	-18.71105219101839	-102.48809982159727	7.3594355313083435	3.4756575853500813
-89.80948842175714	-51.59687181842438	-52.11860223760614	-59.90740456745027	-35.27430712649885	-46.862927589535104	-30.485268717653522	-34.27461231461641	81.65768873875142	-48.16259363839392
-32.93177315001918	24.02049937105417	23.242909777433127	11.634440315454853	48.34773040648069	31.075993231159273	55.48533690450648	49.837680491691245	24.527038699484052	121.70302261072872
